Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
17-Jul-07,4497.1,4550.25,4488.25,4496.75,99221022,4753.39
18-Jul-07,4498.65,4510.8,4452.85,4499.55,78605118,3999.76
19-Jul-07,4500.35,4573,4496.2,4562.1,84358586,5026.26
20-Jul-07,4563.75,4600.8,4553.8,4566.05,90691447,5464.2
23-Jul-07,4564.25,4628.45,4547.2,4619.35,78303529,4644.71
24-Jul-07,4620.05,4647.95,4609.75,4620.75,82215745,4981.93
25-Jul-07,4620.5,4620.5,4555.8,4588.7,108683665,5402.74
26-Jul-07,4593.1,4624.3,4570.8,4619.8,129054845,7239.43
27-Jul-07,4618.65,4618.9,4424.25,4445.2,137904339,8019.26
30-Jul-07,4442.35,4493.05,4403.7,4440.05,95133545,5036.25
31-Jul-07,4444.25,4534.2,4432.85,4528.85,84428945,5354.43
1-Aug-07,4528.85,4532.9,4339.75,4345.85,104901731,6263.7
2-Aug-07,4356.35,4399.75,4327,4356.35,71160531,4247.18
3-Aug-07,4355.75,4428.1,4355.75,4401.55,63323143,3527.53
6-Aug-07,4404.05,4404.05,4267.15,4339.5,64266652,3947.46
7-Aug-07,4341.5,4406.4,4341.5,4356.35,62908203,3906.74
8-Aug-07,4357,4472.15,4356.75,4462.1,68516647,4576.75
9-Aug-07,4462.25,4530.05,4390.8,4403.2,79104231,4675.71
10-Aug-07,4393.6,4395.5,4239.2,4333.35,83430243,4970.07
13-Aug-07,4324.65,4383.8,4324.65,4373.65,49978808,2859.35
14-Aug-07,4373.9,4394.3,4354.35,4370.2,43545272,2291.42
16-Aug-07,4366,4366,4171.15,4178.6,97455252,5647.4
17-Aug-07,4171.1,4171.1,4002.2,4108.05,136745082,7890.52
20-Aug-07,4108.95,4262.6,4108.95,4209.05,68848163,4144.18
21-Aug-07,4209.55,4238.1,4058.55,4074.9,76222185,4603.08
22-Aug-07,4081.25,4165.7,4040.15,4153.15,88280495,4850.94
23-Aug-07,4160.1,4249.85,4100.8,4114.95,94064917,5064.67
24-Aug-07,4113.05,4201.45,4110.05,4190.15,63207503,3494.02
27-Aug-07,4193.6,4310,4193.6,4302.6,63334364,3628.75
28-Aug-07,4302.4,4329.15,4280.6,4320.7,64161720,3763.78
29-Aug-07,4317.7,4368.6,4226.35,4359.3,86795180,4948.57
30-Aug-07,4360.35,4422.3,4359.75,4412.3,129235436,6876.16
31-Aug-07,4412.6,4471.3,4403,4464,84522020,4506.79
3-Sep-07,4466.65,4490.55,4452.4,4474.75,82426744,3684.82
4-Sep-07,4481.55,4501.3,4460.4,4479.25,72596442,3803.46
5-Sep-07,4479.6,4507.75,4458.55,4475.85,74049046,4253.75
6-Sep-07,4475.7,4522.5,4445.55,4518.6,60723408,3269.77
7-Sep-07,4518.65,4547.75,4499.9,4509.5,58007769,3244.15
10-Sep-07,4506.85,4515.25,4452.95,4507.85,68954773,2945.42
11-Sep-07,4509.65,4538.6,4487.15,4497.05,80407538,3745.65
12-Sep-07,4498.65,4531.5,4490.4,4496.85,67387402,3665.02
13-Sep-07,4498.05,4540.6,4498.05,4528.95,59367856,3806.79
14-Sep-07,4530,4582.6,4508.85,4518,71396061,4106.56
17-Sep-07,4518.45,4549.05,4482.85,4494.65,51303287,3001.73
18-Sep-07,4494.1,4551.8,4481.55,4546.2,56445958,3739.55
19-Sep-07,4550.25,4739,4550.25,4732.35,108516311,6534.71
20-Sep-07,4734.85,4760.85,4721.15,4747.55,94397108,5216.22
21-Sep-07,4752.95,4855.7,4733.7,4837.55,162157477,6337.54
24-Sep-07,4837.15,4941.15,4837.15,4932.2,163303253,7861.31
25-Sep-07,4939.1,4953.9,4878.15,4938.85,141397062,6756
26-Sep-07,4937.6,4980.85,4930.35,4940.5,117795116,6273.94
27-Sep-07,4942.7,5016.4,4942.7,5000.55,172282571,9615.32
28-Sep-07,4996.45,5055.8,4996.45,5021.35,138449641,7878.16
1-Oct-07,5021.5,5089.3,5001.35,5068.95,132718024,8090.28
3-Oct-07,5069,5261.35,5034.15,5210.8,189671371,11823.12
4-Oct-07,5211.65,5233.1,5126.05,5208.65,127928117,8086.8
5-Oct-07,5208.15,5248.55,5164.5,5185.85,102068106,7219.38
8-Oct-07,5186.25,5249.3,5024.75,5085.1,111963708,7196.73
9-Oct-07,5062.65,5348.7,5000.95,5327.25,140800436,8932.79
10-Oct-07,5328.15,5454.7,5328.15,5441.45,184935570,11247.93
11-Oct-07,5438.9,5532.75,5424.25,5524.85,130842926,8358.87
12-Oct-07,5525.3,5549.3,5402.6,5428.25,174642549,11985.07
15-Oct-07,5428.35,5682.65,5419.9,5670.4,160987288,10253.4
16-Oct-07,5670.65,5708.35,5578.45,5668.05,174339189,11698.74
17-Oct-07,5658.9,5658.9,5107.3,5559.3,186850872,13394.73
18-Oct-07,5551.1,5736.8,5269.65,5351,206826198,13926.53
19-Oct-07,5360.35,5390.85,5101.75,5215.3,181564197,13047.28
22-Oct-07,5202.75,5247.4,5070.9,5184,136778675,9599.99
23-Oct-07,5185.3,5488.5,5176.85,5473.7,145836946,9823.52
24-Oct-07,5477.6,5577.9,5419.4,5496.15,168219323,11025.76
25-Oct-07,5499.05,5605.95,5469.3,5568.95,189001966,12355.38
26-Oct-07,5564.25,5716.9,5513.35,5702.3,164503445,10182.7
29-Oct-07,5708.9,5922.5,5708.9,5905.9,173592451,11139.04
30-Oct-07,5917.55,5976,5833.9,5868.75,176833304,11175.09
31-Oct-07,5868.9,5952.25,5861.3,5900.65,168376615,10660.49
1-Nov-07,5903.8,6011.95,5837.2,5866.45,270430021,15459.68
2-Nov-07,5854.85,5944.75,5714.25,5932.4,164840883,10390.37
5-Nov-07,5931.9,5948.55,5819.6,5847.3,169236876,10816.34
6-Nov-07,5847.1,5957.2,5759.95,5786.5,244846922,11356.55
7-Nov-07,5782.4,5861.35,5744.3,5782.35,171689234,9735.77
8-Nov-07,5779.3,5780.8,5646.75,5698.75,141330728,8866.6
9-Nov-07,5703.45,5794.2,5614.9,5663.25,21389583,1221.34
12-Nov-07,5660.6,5660.6,5477.5,5617.1,138684010,9132.66
13-Nov-07,5612.35,5758.85,5591.6,5695.4,157132078,9778.05
14-Nov-07,5703.95,5950.2,5700.05,5937.9,173322049,10476.58
15-Nov-07,5942.7,5966.95,5895.65,5912.1,146636457,8411.6
16-Nov-07,5913.15,5948.05,5817.4,5906.85,129792165,6936.06
19-Nov-07,5908.05,5981.8,5893.8,5907.65,104832611,6365.22
20-Nov-07,5911.25,5923.7,5755.8,5780.9,127253010,8344.73
21-Nov-07,5778.8,5790.05,5530.85,5561.05,129971304,8280.83
22-Nov-07,5564.65,5608.65,5394.35,5519.35,149030575,8305.68
23-Nov-07,5524.3,5638.6,5514.75,5608.6,102005286,6366.06
26-Nov-07,5611.3,5772.55,5608.95,5731.7,127104011,6682.25
27-Nov-07,5729.25,5743.55,5655.6,5698.15,96308399,5501.67
28-Nov-07,5699.55,5749.95,5595.5,5617.55,97582679,5726.96
29-Nov-07,5617.8,5725,5612.1,5634.6,301117809,12818.63
30-Nov-07,5633.9,5782.55,5632.65,5762.75,170577892,9503.39
3-Dec-07,5765.45,5878.8,5754.6,5865,111926365,7532.47
4-Dec-07,5870.2,5897.25,5840.3,5858.35,107528301,6333.67
5-Dec-07,5861.9,5949.3,5859.95,5940,120145091,7209.37
6-Dec-07,5941.05,6027.05,5919.8,5954.7,154949531,8424.27
7-Dec-07,5963.6,6042.1,5894.8,5974.3,123105339,8145.43
10-Dec-07,5974,6015.3,5923.35,5960.6,86359475,5341.86
11-Dec-07,5960.4,6111.2,5960.4,6097.25,115310729,7181.42
12-Dec-07,6067.05,6175.65,6005.45,6159.3,130818169,8144.29
13-Dec-07,6159.25,6185.4,6040.4,6058.1,120319710,7229.32
14-Dec-07,6056.2,6078.55,6015.05,6047.7,100558395,6479.84
17-Dec-07,6037.95,6039.95,5740.6,5777,108208153,6815.6
18-Dec-07,5777.6,5874.6,5710.6,5742.3,109864350,7645.87
19-Dec-07,5730.25,5840.8,5676.7,5751.15,88389658,6277.71
20-Dec-07,5751.75,5799.5,5742.75,5766.5,79144603,5815.36
24-Dec-07,5771.3,6001.05,5771.3,5985.1,100417081,6697.33
26-Dec-07,5988.45,6085.25,5988.45,6070.75,90827443,5872.56
27-Dec-07,6069,6110.85,6060.2,6081.5,150138294,9138.37
28-Dec-07,6079.55,6098.6,6021.9,6079.7,87075023,5373.72
31-Dec-07,6095,6167.75,6095,6138.6,85023208,4951.8
1-Jan-08,6136.75,6165.35,6109.85,6144.35,81305366,4410.97
2-Jan-08,6144.7,6197,6060.85,6179.4,110353305,7184.35
3-Jan-08,6184.25,6230.15,6126.4,6178.55,156427760,9475.37
4-Jan-08,6179.1,6300.05,6179.1,6274.3,147642063,8779.23
7-Jan-08,6271,6289.8,6193.35,6279.1,139778977,8873.37
8-Jan-08,6282.45,6357.1,6221.6,6287.85,162564130,10574.25
9-Jan-08,6287.55,6338.3,6231.25,6272,120853354,8104.77
10-Jan-08,6278.1,6347,6142.9,6156.95,133662127,9321.29
11-Jan-08,6166.65,6224.2,6112.55,6200.1,125140494,8457.94
14-Jan-08,6208.8,6244.15,6172,6206.8,111015627,7764.65
15-Jan-08,6226.35,6260.45,6053.3,6074.25,117677698,8500.09
16-Jan-08,6065,6065,5825.75,5935.75,152499954,10674.88
17-Jan-08,5937.95,6013.15,5880.3,5913.2,127181643,9479.64
18-Jan-08,5907.75,5908.75,5677,5705.3,135839094,9533.05
21-Jan-08,5705,5705,4977.1,5208.8,211347217,12589.09
22-Jan-08,5203.35,5203.35,4448.5,4899.3,200603284,11565.41
23-Jan-08,4903.05,5328.05,4891.6,5203.4,172729968,10029.3
24-Jan-08,5208,5357.2,4995.8,5033.45,145355769,8302.42
25-Jan-08,5035.05,5399.25,5035.05,5383.35,105876191,6228.84
28-Jan-08,5380.95,5380.95,5071,5274.1,94557347,5326.69
29-Jan-08,5279.55,5391.6,5225.25,5280.8,99068477,5553.19
30-Jan-08,5283.75,5314.3,5142.25,5167.6,101260486,5331.89
31-Jan-08,5172.25,5251.65,5071.15,5137.45,187588589,10245.43
1-Feb-08,5140.6,5339.95,5090.75,5317.25,106716699,5965.82
4-Feb-08,5315.55,5545.2,5315.55,5463.5,105796179,6278.69
5-Feb-08,5463.75,5500.6,5412.95,5483.9,96724766,5252.39
6-Feb-08,5470.4,5470.4,5257.05,5322.55,106220956,5705.13
7-Feb-08,5322.55,5344.6,5113.85,5133.25,103085491,5687.6
8-Feb-08,5132.1,5173.85,5034.25,5120.35,108947080,5960.29
11-Feb-08,5120.55,5126.4,4803.6,4857,125724868,7432.64
12-Feb-08,4877.85,4949.6,4820.45,4838.25,102374113,5729.12
13-Feb-08,4836.55,4986.55,4836.55,4929.45,104398927,5733.55
14-Feb-08,4944.65,5220.25,4944.65,5202,106458411,5936.21
15-Feb-08,5202.85,5315.4,5104.75,5302.9,110683112,5767.48
18-Feb-08,5304.45,5348.6,5224,5276.9,77582930,3748.76
19-Feb-08,5278.4,5368.45,5262,5280.8,88665218,4374.02
20-Feb-08,5267.15,5267.15,5116.3,5154.45,89916733,4898.31
21-Feb-08,5156.9,5241.35,5120.05,5191.8,89877229,4795.54
22-Feb-08,5183.4,5184,5092.8,5110.75,72385283,4125.66
25-Feb-08,5112.25,5212.35,5055.15,5200.7,78356314,4631.11
26-Feb-08,5200.8,5281.2,5200.8,5270.05,86295954,4653.65
27-Feb-08,5271.4,5368.15,5249.75,5268.4,91216141,5613.2
28-Feb-08,5266.35,5302.85,5227.15,5285.1,108030320,6665.94
29-Feb-08,5285,5290.8,5098.35,5223.5,165090052,7905.14
3-Mar-08,5222.8,5222.8,4936.05,4953,150762989,6900.77
4-Mar-08,4958.55,4976.7,4812.95,4864.25,150910718,7276.89
5-Mar-08,4866.85,4936.75,4847.25,4921.4,114859430,6165.03
7-Mar-08,4918.3,4918.3,4672.25,4771.6,146225530,7877.89
10-Mar-08,4767.8,4814.95,4620.5,4800.4,155966648,8766.45
11-Mar-08,4796.3,4888.5,4732.85,4865.9,158842196,7933.31
12-Mar-08,4869.75,5019.2,4854.75,4872,135721301,6913.21
13-Mar-08,4868.7,4868.8,4580.15,4623.6,137742263,6511.45
14-Mar-08,4623.8,4758.95,4607.55,4745.8,177665094,7383.88
17-Mar-08,4745.45,4745.45,4482.1,4503.1,143351899,6449.89
18-Mar-08,4519.9,4617.95,4468.55,4533,170020881,7987.6
19-Mar-08,4534.75,4718.4,4533.9,4573.95,164033720,7557.89
24-Mar-08,4576.8,4649.45,4539.8,4609.85,123982175,5900.93
25-Mar-08,4616.8,4896.8,4616.8,4877.5,145601277,7290.22
26-Mar-08,4878.7,4912.3,4808.65,4828.85,126360231,5814.75
27-Mar-08,4828.8,4863.75,4769.6,4830.25,180115315,8403.74
28-Mar-08,4830,4970.8,4796.35,4942,164141244,7487.22
31-Mar-08,4942.15,4947,4703.85,4734.5,150089100,7410.8
1-Apr-08,4735.65,4800.75,4628.75,4739.55,119878713,5875.1
2-Apr-08,4741.4,4916.75,4741.4,4754.2,115678126,5708.19
3-Apr-08,4753.9,4833.25,4738.2,4771.6,130583246,6636.39
4-Apr-08,4766.7,4791.7,4632.7,4647,132143809,6626.62
7-Apr-08,4631.35,4798.55,4628.8,4761.2,124925089,6404.59
8-Apr-08,4760.65,4769.55,4677.8,4709.65,113783563,6300.38
9-Apr-08,4707.05,4758.25,4667.5,4747.05,101430145,5071.07
10-Apr-08,4747.55,4799.5,4720.9,4733,150146637,6919.6
11-Apr-08,4734.35,4817.4,4727.25,4777.8,132775090,6512.54
15-Apr-08,4779.95,4917.1,4708.3,4879.65,152133622,7483.14
16-Apr-08,4881.65,4951.4,4874.05,4887.3,137348930,6695.34
17-Apr-08,4890.6,4984.95,4889.65,4958.4,135283525,6587.14
21-Apr-08,4955.9,5053.4,4955.9,5037,110601430,5715.21
22-Apr-08,5037.05,5074.25,4994.05,5049.3,126837163,6268.68
23-Apr-08,5044.35,5083.5,5003.55,5022.8,146161834,6682.3
24-Apr-08,5022.9,5072.7,4991.35,4999.85,154288468,7492.21
25-Apr-08,4999.15,5117.7,4999.15,5111.7,134465254,7109
28-Apr-08,5112.5,5147.45,5079.15,5089.65,110778893,6011.78
29-Apr-08,5092.4,5210.9,5082.15,5195.5,215000545,9256.51
30-Apr-08,5198.35,5230.75,5155.85,5165.9,146277434,7570.08
2-May-08,5265.3,5298.85,5197.6,5228.2,131260266,7116.13
5-May-08,5227.25,5254.5,5182.6,5192.25,125641202,6433.55
6-May-08,5192.35,5206.5,5110.9,5144.65,131800270,6918.37
7-May-08,5156.7,5159.05,5101.25,5135.5,153438748,7619.1
8-May-08,5135.8,5143.05,5062.45,5081.7,127167885,6306.27
9-May-08,5070.85,5087.65,4969.4,4982.6,142385969,6875.81
12-May-08,4981,5021.75,4913.8,5012.65,151227287,6655.44
13-May-08,5008.6,5066,4943.75,4957.8,158521953,7243.14
14-May-08,4958.45,5026.1,4932.05,5011.75,147937974,6731.3
15-May-08,5010.9,5118.55,4999.6,5115.25,150871774,7840.38
16-May-08,5115.65,5167.4,5106.4,5157.7,152622286,6775.73
20-May-08,5157,5160.05,5072.4,5104.95,158813241,7032.91
21-May-08,5105.7,5135.55,5048.7,5117.65,163032543,7158.77
22-May-08,5117,5118.9,5010.7,5025.45,113544128,5693.06
23-May-08,5026.55,5059.05,4940.7,4946.55,152368191,6593.45
26-May-08,4953.6,4953.6,4858,4875.05,124506200,6098.96
27-May-08,4877.15,4932,4846.2,4859.8,120401073,5571.07
28-May-08,4862.7,4926.9,4835.65,4918.35,140737265,6892.13
29-May-08,4926.3,4957.4,4801.9,4835.3,194902303,9838.88
30-May-08,4844.05,4908.85,4833.45,4870.1,138696130,7722.67
2-Jun-08,4869.25,4908.8,4713,4739.6,118396812,5991.2
3-Jun-08,4739.3,4739.3,4634,4715.9,140745401,6764.13
4-Jun-08,4718.7,4731.5,4564.5,4585.6,154838181,7308.81
5-Jun-08,4586.95,4690.6,4536.25,4676.95,169638133,9560.6
6-Jun-08,4680.55,4746.3,4614.25,4627.8,132088975,7052.47
9-Jun-08,4626.45,4626.45,4411.6,4500.95,175247907,8431.34
10-Jun-08,4522,4522.55,4369.8,4449.8,165412516,8214.7
11-Jun-08,4469.65,4541.05,4468.05,4523.6,166416446,8126.26
12-Jun-08,4524.4,4550,4392,4539.35,164247033,7653.56
13-Jun-08,4539.5,4563.35,4491.35,4517.1,139532826,6339.8
16-Jun-08,4536.3,4617.7,4536.3,4572.5,111415055,5652.28
17-Jun-08,4572.5,4664.05,4561.75,4653,107221118,5511.88
18-Jun-08,4652.8,4679.75,4569.9,4582.4,136923928,6135.84
19-Jun-08,4582.55,4585.7,4488.95,4504.25,102266764,4954.97
20-Jun-08,4504.2,4532,4333.6,4347.55,133685260,6911.03
23-Jun-08,4351.15,4351.15,4225.5,4266.4,126376126,6121.52
24-Jun-08,4271.05,4305.9,4156.1,4191.1,132477086,6496.81
25-Jun-08,4189.6,4264.55,4093.2,4252.65,152437781,6960.36
26-Jun-08,4252.6,4324.75,4230,4315.85,196473131,9352.43
27-Jun-08,4315.3,4315.3,4119.2,4136.65,177324470,7883.16
30-Jun-08,4136.25,4163,4021.7,4040.55,144491241,6523.86
1-Jul-08,4039.75,4075.4,3878.2,3896.75,164469220,6939.93
2-Jul-08,3895.3,4107.15,3848.25,4093.35,199920144,8909.44
3-Jul-08,4094.6,4097.35,3874.85,3925.75,154573765,7101.42
4-Jul-08,3926.65,4033.5,3896.4,4016,152045352,6563.36
7-Jul-08,4002,4114.5,4002,4030,125737237,5517.21
8-Jul-08,4028.7,4028.7,3896.05,3988.55,135090953,6166.83
9-Jul-08,3990.9,4169.4,3990.9,4157.1,144597409,6595.61
10-Jul-08,4155.65,4187.95,4110.4,4162.2,146458190,6354.79
11-Jul-08,4166,4215.5,4014.45,4049,137337875,6947.53
14-Jul-08,4047.45,4118.1,4004.25,4039.7,126882896,6062.87
15-Jul-08,4039.3,4040.7,3835.5,3861.1,142682247,6645.56
16-Jul-08,3861.55,3920.05,3790.2,3816.7,185428595,7472.88
17-Jul-08,3823.15,3968.75,3823.15,3947.2,180239171,7288.76
18-Jul-08,3962.95,4110.55,3926.3,4092.25,175068345,7895.21
21-Jul-08,4092.2,4168.15,4072.75,4159.5,136720904,6487.24
22-Jul-08,4158.45,4262.45,4137.95,4240.1,165666075,7560.41
23-Jul-08,4246.7,4491.55,4246.7,4476.8,233619126,11772.26
24-Jul-08,4476.2,4539.45,4385.85,4433.55,177026127,9273.39
25-Jul-08,4440.85,4440.85,4297.15,4311.85,161681204,8516
28-Jul-08,4282.25,4352.65,4282.25,4332.1,111107965,6373.98
29-Jul-08,4332.2,4332.2,4159.15,4189.85,125806260,6619.9
30-Jul-08,4191.2,4327,4191.2,4313.55,151936263,6961.45
31-Jul-08,4314.35,4342,4285.55,4332.95,199677047,8696.31
1-Aug-08,4331.6,4422.95,4235.7,4413.55,178077599,8847.63
4-Aug-08,4426.1,4436.15,4362.9,4395.35,131343663,6486.48
5-Aug-08,4395.8,4515.15,4376,4502.85,194984174,9605.56
6-Aug-08,4506.25,4615.9,4503.9,4517.55,175692787,10274.94
7-Aug-08,4515.25,4580.15,4493.7,4523.85,133711940,6889.61
8-Aug-08,4518.35,4546.35,4464,4529.5,114202272,6271.09
11-Aug-08,4529.35,4625.2,4529.35,4620.4,112939704,6625.21
12-Aug-08,4620.95,4649.85,4525.75,4552.25,123375933,7422.01
13-Aug-08,4548.05,4572.65,4497.25,4529.05,105825121,5839.48
14-Aug-08,4524.2,4529.8,4421.25,4430.7,95028617,5504.9
18-Aug-08,4430.7,4447.4,4379.85,4393.05,96897991,4985.84
19-Aug-08,4393.1,4393.7,4316.55,4368.25,96476193,4516.55
20-Aug-08,4365.45,4434.9,4365.45,4415.75,89434446,4425.1
21-Aug-08,4416.2,4418.55,4271.3,4283.85,91313625,4323.68
22-Aug-08,4283.85,4337,4248,4327.45,101435362,5226.24
25-Aug-08,4317.95,4398.8,4317.95,4335.35,79239792,3884.68
26-Aug-08,4335.2,4345.05,4283.3,4337.5,86937484,4775.57
27-Aug-08,4336.85,4364.25,4282.65,4292.1,84380597,4599.49
28-Aug-08,4290.75,4304.5,4201.85,4214,161197240,7578.62
29-Aug-08,4230.6,4368.8,4230.6,4360,111455760,5593.43
1-Sep-08,4356.1,4365,4281.35,4348.65,82996531,4220.01
2-Sep-08,4358.85,4522.4,4343.1,4504,129292702,6921.58
4-Sep-08,4512.95,4514.6,4419.45,4447.75,114713208,6535.5
5-Sep-08,4444.7,4444.7,4328.9,4352.3,108583037,6126.78
8-Sep-08,4358.3,4558,4358.3,4482.3,117351175,6615.67
9-Sep-08,4485.15,4497.5,4418.95,4468.7,95544721,5488.2
10-Sep-08,4467.5,4467.5,4382.35,4400.25,134790277,6781.74
11-Sep-08,4397.25,4399.3,4272.75,4290.3,116723061,6537.95
12-Sep-08,4291.6,4323.9,4200.15,4228.45,145748456,7980.37
15-Sep-08,4231.95,4237.25,3955.4,4072.9,147158815,7114
16-Sep-08,4072.55,4090.1,3919.35,4074.9,159518028,7727.19
17-Sep-08,4074.8,4116.7,3974.6,4008.25,153414046,7674.9
18-Sep-08,4005.25,4050.1,3799.55,4038.15,203882671,10125.95
19-Sep-08,4040.8,4262.65,4040.8,4245.25,206052260,10221.99
22-Sep-08,4248.95,4303.25,4202.4,4223.05,137082447,6859.81
23-Sep-08,4223.9,4224.7,4117.9,4126.9,125527290,6237.87
24-Sep-08,4125.75,4207.95,4115.85,4161.25,156072253,7260.87
25-Sep-08,4162.15,4172.6,4077.5,4110.55,217958856,9235.83
26-Sep-08,4108.75,4110.7,3970.35,3985.25,133851369,5968.78
29-Sep-08,3990.2,3997.55,3777.3,3850.05,187237452,8386.98
30-Sep-08,3848.7,3966.85,3715.05,3921.2,217095428,9659.09
1-Oct-08,3921.85,4000.5,3861.25,3950.75,149863209,6448.37
3-Oct-08,3953.55,3969.55,3804.85,3818.3,172679745,7919.46
6-Oct-08,3817.3,3820.85,3581.6,3602.35,157489980,6565.56
7-Oct-08,3606.95,3732.65,3537,3606.6,210246893,8291.13
8-Oct-08,3604.4,3604.4,3329.45,3513.65,228575994,8649.95
10-Oct-08,3502.05,3502.05,3198.95,3279.95,283977364,10857.92
13-Oct-08,3272.9,3510.2,3272.9,3490.7,195385035,7706.83
14-Oct-08,3494.1,3648.25,3491.5,3518.65,177533438,7429.54
15-Oct-08,3517.9,3518.5,3324.55,3338.4,163717675,6602.25
16-Oct-08,3333.85,3333.85,3099.9,3269.3,234077842,8631.26
17-Oct-08,3269.05,3335.95,3046.6,3074.35,194265455,7053.18
20-Oct-08,3108.2,3238.4,3058.95,3122.8,186324892,6544.53
21-Oct-08,3125.4,3254.85,3117.35,3234.9,225718997,7448.58
22-Oct-08,3234.7,3235.75,3051.8,3065.15,171324331,5622.57
23-Oct-08,3064.8,3085.1,2917.15,2943.15,234116773,7270.91
24-Oct-08,2936.25,2936.25,2525.05,2584,348595400,7843.42
27-Oct-08,2583.75,2585.3,2252.75,2524.2,341552313,7012.78
28-Oct-08,2526.2,2695.95,2526.2,2684.6,51206468,1038.24
29-Oct-08,2685.3,2781.25,2631.9,2697.05,361640496,8164.76
31-Oct-08,2696.3,2921.35,2696.3,2885.6,320836935,8963.96
3-Nov-08,2885.4,3062.05,2885.4,3043.85,240443755,6642.53
4-Nov-08,3050.25,3152.3,2985,3142.1,304637885,7478.44
5-Nov-08,3155.75,3240.55,2971,2994.95,305687563,8531.19
6-Nov-08,2998.45,3007.8,2860.25,2892.65,268176655,7178.24
7-Nov-08,2893.25,3010,2860.1,2973,246638152,6140.33
10-Nov-08,2973.3,3161.25,2973.3,3148.25,251108020,5985.46
11-Nov-08,3147.2,3147.2,2919.45,2938.65,221654127,5857.01
12-Nov-08,2937.9,2975.2,2794.95,2848.45,250791310,7010.66
14-Nov-08,2848,2938.8,2778.8,2810.35,257081847,7423.62
17-Nov-08,2813.4,2835.7,2694.5,2799.55,251219581,6367.92
18-Nov-08,2802.45,2802.45,2664.3,2683.15,220347375,5742.53
19-Nov-08,2682.75,2772.4,2617.9,2635,230509310,6447.35
20-Nov-08,2634.2,2634.2,2502.9,2553.15,204791432,5330.61
21-Nov-08,2553.6,2718.6,2539.8,2693.45,281247780,6700.25
24-Nov-08,2690.85,2740.35,2633.8,2708.25,236797126,5998.79
25-Nov-08,2708.3,2790.7,2638.2,2654,214273358,5619.27
26-Nov-08,2652.45,2762.6,2643.35,2752.25,269948758,6429.24
28-Nov-08,2745.7,2779,2690.3,2755.1,296322562,7237.78
1-Dec-08,2755.15,2832.85,2669.5,2682.9,257834565,6122.02
2-Dec-08,2672.9,2672.9,2570.7,2657.8,261046123,5651.31
3-Dec-08,2657.5,2693.65,2611.95,2656.45,282545081,5912.82
4-Dec-08,2656.5,2793.8,2646.35,2788,324695285,6538.53
5-Dec-08,2786.65,2821.15,2701.35,2714.4,319248265,6448.61
8-Dec-08,2714.7,2861.55,2714.7,2784,311403332,6951.99
10-Dec-08,2785.7,2940.15,2785.7,2928.25,370599341,8130.79
11-Dec-08,2934.05,2945.3,2861.55,2920.15,352245716,7844.91
12-Dec-08,2915.35,2936.8,2812.55,2921.35,284387903,7103.03
15-Dec-08,2917.9,3012.1,2917.9,2981.2,293737834,7133.08
16-Dec-08,2983.6,3052.55,2963.3,3041.75,270617321,6893.06
17-Dec-08,3040.45,3076.2,2943.5,2954.35,344614834,8567.6
18-Dec-08,2955.35,3072.55,2922.65,3060.75,377032468,9042.19
19-Dec-08,3063,3106.8,3036.3,3077.5,386314136,8344.82
22-Dec-08,3077.25,3110.45,3027.8,3039.3,315828829,6101.36
23-Dec-08,3039.25,3040,2957.05,2968.65,303129447,5705.38
24-Dec-08,2967.4,2968,2900.45,2916.85,380460882,6975.71
26-Dec-08,2919.85,2960.95,2844.8,2857.25,237935397,4558.9
29-Dec-08,2857.15,2931.8,2812.9,2922.2,335171811,6367.55
30-Dec-08,2922.55,2999.15,2899.75,2979.5,302749136,5819.5
31-Dec-08,2979.8,3002.65,2937.35,2959.15,288826411,5707.75
1-Jan-09,2963.3,3039.25,2963.3,3033.45,226681072,4302.54
2-Jan-09,3034.6,3079.85,3021.8,3046.75,318672508,6132.72
5-Jan-09,3058.75,3131.95,3056.45,3121.45,311929372,6737.94
6-Jan-09,3121.5,3141.8,3056.1,3112.8,340452916,8091.74
7-Jan-09,3112.8,3147.2,2888.2,2920.4,686898999,10865.55
9-Jan-09,2919.95,2929.85,2810.25,2873,591981660,9080.84
12-Jan-09,2868.85,2869.2,2748.55,2773.1,272867140,6817.52
13-Jan-09,2775,2802.6,2720.8,2744.95,252698258,6407.58
14-Jan-09,2748.4,2853.25,2748.4,2835.3,217953716,5683.41
15-Jan-09,2832.3,2832.3,2701.75,2736.7,218127929,5670.43
16-Jan-09,2737,2835.65,2724.2,2828.45,229499649,4817.92
19-Jan-09,2828.7,2868.2,2819.9,2846.2,328336119,4531.5
20-Jan-09,2842.9,2842.9,2758,2796.6,233289325,4600.79
21-Jan-09,2777.4,2787.3,2690.2,2706.15,220067231,5254.06
22-Jan-09,2714.7,2744.85,2681.4,2713.8,229581189,5319.52
23-Jan-09,2705.45,2765.55,2661.65,2678.55,211289358,5090.88
27-Jan-09,2686.05,2777.3,2685.25,2771.35,220453539,5207.95
28-Jan-09,2771.1,2855.4,2765.6,2849.5,280820341,5561.59
29-Jan-09,2849.35,2873.85,2795.35,2823.95,347987447,7189.27
30-Jan-09,2824.05,2881,2774.1,2874.8,295045380,6200.66
2-Feb-09,2872.35,2873.45,2760.7,2766.65,235281717,5151.67
3-Feb-09,2773.5,2831.7,2752.9,2783.9,256264668,5901.06
